Team 1,Team 1 Score,Team 2,Team 2 Score,Ref Team,Location,Date,Time
I-11 Kirby s Dream Spikers,,I-02 Rainbow Road Runners,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",8:30 PM
I-11 Kirby s Dream Spikers,,I-02 Rainbow Road Runners,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",8:30 PM
I-15 Waka Waka,,I-04 Hyrule Hitters,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",8:30 PM
I-15 Waka Waka,,I-04 Hyrule Hitters,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",8:30 PM
I-05 It's On Like Donkey Kong,,I-01 Slay Station,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",9:15 PM
I-05 It's On Like Donkey Kong,,I-01 Slay Station,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",9:15 PM
I-07 Ace Invaders,,I-06 Spyro Spikers,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",9:15 PM
I-07 Ace Invaders,,I-06 Spyro Spikers,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",9:15 PM
I-10 Volley pong,,I-05 It's On Like Donkey Kong,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",10:00 PM
I-10 Volley pong,,I-05 It's On Like Donkey Kong,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",10:00 PM
I-14 Super Spike Bros,,I-07 Ace Invaders,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",10:00 PM
I-14 Super Spike Bros,,I-07 Ace Invaders,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",10:00 PM
I-10 Volley pong,,I-01 Slay Station,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",10:45 PM
I-10 Volley pong,,I-01 Slay Station,,,StarCenter Multisport - North Lake (Court 3),"Fri, Apr 17",10:45 PM
I-14 Super Spike Bros,,I-06 Spyro Spikers,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",10:45 PM
I-14 Super Spike Bros,,I-06 Spyro Spikers,,,StarCenter Multisport - North Lake (Court 4),"Fri, Apr 17",10:45 PM
I-04 Hyrule Hitters,,I-01 Slay Station,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",7:00 PM
I-04 Hyrule Hitters,,I-01 Slay Station,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",7:00 PM
I-03 Super Sets Bros,,I-12 Arcade Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",7:00 PM
I-03 Super Sets Bros,,I-12 Arcade Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",7:00 PM
I-13 Play Station Spikers,,I-04 Hyrule Hitters,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",7:45 PM
I-13 Play Station Spikers,,I-04 Hyrule Hitters,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",7:45 PM
I-07 Ace Invaders,,I-03 Super Sets Bros,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",7:45 PM
I-07 Ace Invaders,,I-03 Super Sets Bros,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",7:45 PM
I-13 Play Station Spikers,,I-01 Slay Station,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",8:30 PM
I-13 Play Station Spikers,,I-01 Slay Station,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",8:30 PM
I-07 Ace Invaders,,I-12 Arcade Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",8:30 PM
I-07 Ace Invaders,,I-12 Arcade Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",8:30 PM
I-15 Waka Waka,,I-14 Super Spike Bros,,,StarCenter Multisport - Farmers Branch (Court 2),"Fri, Apr 24",9:15 PM
I-15 Waka Waka,,I-14 Super Spike Bros,,,StarCenter Multisport - Farmers Branch (Court 2),"Fri, Apr 24",9:15 PM
I-09 Super Smash Serves,,I-05 It's On Like Donkey Kong,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",9:15 PM
I-09 Super Smash Serves,,I-05 It's On Like Donkey Kong,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",9:15 PM
I-08 Street Spikers,,I-06 Spyro Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",9:15 PM
I-08 Street Spikers,,I-06 Spyro Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",9:15 PM
I-11 Kirby s Dream Spikers,,I-15 Waka Waka,,,StarCenter Multisport - Farmers Branch (Court 2),"Fri, Apr 24",10:00 PM
I-11 Kirby s Dream Spikers,,I-15 Waka Waka,,,StarCenter Multisport - Farmers Branch (Court 2),"Fri, Apr 24",10:00 PM
I-02 Rainbow Road Runners,,I-09 Super Smash Serves,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",10:00 PM
I-02 Rainbow Road Runners,,I-09 Super Smash Serves,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",10:00 PM
I-10 Volley pong,,I-08 Street Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",10:00 PM
I-10 Volley pong,,I-08 Street Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",10:00 PM
I-11 Kirby s Dream Spikers,,I-14 Super Spike Bros,,,StarCenter Multisport - Farmers Branch (Court 2),"Fri, Apr 24",10:45 PM
I-11 Kirby s Dream Spikers,,I-14 Super Spike Bros,,,StarCenter Multisport - Farmers Branch (Court 2),"Fri, Apr 24",10:45 PM
I-02 Rainbow Road Runners,,I-05 It's On Like Donkey Kong,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",10:45 PM
I-02 Rainbow Road Runners,,I-05 It's On Like Donkey Kong,,,StarCenter Multisport - Farmers Branch (Court 3),"Fri, Apr 24",10:45 PM
I-10 Volley pong,,I-06 Spyro Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",10:45 PM
I-10 Volley pong,,I-06 Spyro Spikers,,,StarCenter Multisport - Farmers Branch (Court 4),"Fri, Apr 24",10:45 PM
P-02 Serve Me Daddy,,P-01,,P-03,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 23",7:00 PM
P-02 Serve Me Daddy,,P-01,,P-03,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 23",7:00 PM
P-05,,P-04,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",7:00 PM
P-05,,P-04,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",7:00 PM
P-03,,P-02 Serve Me Daddy,,P-01,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 23",7:45 PM
P-03,,P-02 Serve Me Daddy,,P-01,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 23",7:45 PM
P-06,,P-05,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",7:45 PM
P-06,,P-05,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",7:45 PM
P-03,,P-01,,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 23",8:30 PM
P-03,,P-01,,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 23",8:30 PM
P-06,,P-04,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",8:30 PM
P-06,,P-04,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",8:30 PM
P-08,,P-07,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",9:15 PM
P-08,,P-07,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",9:15 PM
P-09,,P-08,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",10:00 PM
P-09,,P-08,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",10:00 PM
P-09,,P-07,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",10:45 PM
P-09,,P-07,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 23",10:45 PM
P-04,17,P-01,25,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",7:00 PM
P-04,25,P-01,21,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",7:00 PM
P-07,25,P-04,20,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",7:45 PM
P-07,25,P-04,14,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",7:45 PM
P-07,25,P-01,10,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",8:30 PM
P-07,25,P-01,15,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",8:30 PM
P-05,25,P-02 Serve Me Daddy,16,P-08,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 30",9:15 PM
P-05,19,P-02 Serve Me Daddy,22,P-08,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 30",9:15 PM
P-06,25,P-03,13,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",9:15 PM
P-06,25,P-03,20,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",9:15 PM
P-08,23,P-05,25,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 30",10:00 PM
P-08,25,P-05,18,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 30",10:00 PM
P-09,20,P-06,25,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",10:00 PM
P-09,18,P-06,16,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",10:00 PM
P-08,25,P-02 Serve Me Daddy,19,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 30",10:45 PM
P-08,25,P-02 Serve Me Daddy,19,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Jan 30",10:45 PM
P-09,25,P-03,14,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",10:45 PM
P-09,25,P-03,10,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Jan 30",10:45 PM
P-06,,P-02 Serve Me Daddy,,P-07,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 6",7:00 PM
P-06,,P-02 Serve Me Daddy,,P-07,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 6",7:00 PM
P-05,,P-01,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",7:00 PM
P-05,,P-01,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",7:00 PM
P-07,,P-06,,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 6",7:45 PM
P-07,,P-06,,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 6",7:45 PM
P-09,,P-05,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",7:45 PM
P-09,,P-05,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",7:45 PM
P-07,,P-02 Serve Me Daddy,,P-06,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 6",8:30 PM
P-07,,P-02 Serve Me Daddy,,P-06,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 6",8:30 PM
P-09,,P-01,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",8:30 PM
P-09,,P-01,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",8:30 PM
P-04,,P-03,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",9:15 PM
P-04,,P-03,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",9:15 PM
P-08,,P-04,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",10:00 PM
P-08,,P-04,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",10:00 PM
P-08,,P-03,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",10:45 PM
P-08,,P-03,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 6",10:45 PM
P-05,,P-03,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",7:00 PM
P-05,,P-03,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",7:00 PM
P-07,,P-05,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",7:45 PM
P-07,,P-05,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",7:45 PM
P-07,,P-03,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",8:30 PM
P-07,,P-03,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",8:30 PM
P-04,,P-02 Serve Me Daddy,,P-09,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 20",9:15 PM
P-04,,P-02 Serve Me Daddy,,P-09,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 20",9:15 PM
P-06,,P-01,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",9:15 PM
P-06,,P-01,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",9:15 PM
P-09,,P-04,,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 20",10:00 PM
P-09,,P-04,,P-02,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 20",10:00 PM
P-08,,P-06,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",10:00 PM
P-08,,P-06,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",10:00 PM
P-09,,P-02 Serve Me Daddy,,P-04,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 20",10:45 PM
P-09,,P-02 Serve Me Daddy,,P-04,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 20",10:45 PM
P-08,,P-01,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",10:45 PM
P-08,,P-01,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 20",10:45 PM
P-05,,P-04,,P-06,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 27",7:00 PM
P-05,,P-04,,P-06,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 27",7:00 PM
P-08,,P-07,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",7:00 PM
P-08,,P-07,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",7:00 PM
P-06,,P-05,,P-04,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 27",7:45 PM
P-06,,P-05,,P-04,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 27",7:45 PM
P-09,,P-08,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",7:45 PM
P-09,,P-08,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",7:45 PM
P-06,,P-04,,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 27",8:30 PM
P-06,,P-04,,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Feb 27",8:30 PM
P-09,,P-07,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",8:30 PM
P-09,,P-07,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",8:30 PM
P-02 Serve Me Daddy,,P-01,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",9:15 PM
P-02 Serve Me Daddy,,P-01,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",9:15 PM
P-03,,P-02 Serve Me Daddy,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",10:00 PM
P-03,,P-02 Serve Me Daddy,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",10:00 PM
P-03,,P-01,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",10:45 PM
P-03,,P-01,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Feb 27",10:45 PM
P-06,,P-03,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",7:00 PM
P-06,,P-03,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",7:00 PM
P-09,,P-06,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",7:45 PM
P-09,,P-06,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",7:45 PM
P-09,,P-03,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",8:30 PM
P-09,,P-03,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",8:30 PM
P-04,,P-01,,P-07,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 6",9:15 PM
P-04,,P-01,,P-07,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 6",9:15 PM
P-05,,P-02 Serve Me Daddy,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",9:15 PM
P-05,,P-02 Serve Me Daddy,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",9:15 PM
P-07,,P-04,,P-01,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 6",10:00 PM
P-07,,P-04,,P-01,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 6",10:00 PM
P-08,,P-05,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",10:00 PM
P-08,,P-05,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",10:00 PM
P-07,,P-01,,P-04,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 6",10:45 PM
P-07,,P-01,,P-04,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 6",10:45 PM
P-08,,P-02 Serve Me Daddy,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",10:45 PM
P-08,,P-02 Serve Me Daddy,,P-05,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 6",10:45 PM
P-05,,P-01,,P-09,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 20",7:00 PM
P-05,,P-01,,P-09,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 20",7:00 PM
P-04,,P-03,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",7:00 PM
P-04,,P-03,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",7:00 PM
P-09,,P-05,,P-01,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 20",7:45 PM
P-09,,P-05,,P-01,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 20",7:45 PM
P-08,,P-04,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",7:45 PM
P-08,,P-04,,P-03,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",7:45 PM
P-09,,P-01,,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 20",8:30 PM
P-09,,P-01,,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 20",8:30 PM
P-08,,P-03,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",8:30 PM
P-08,,P-03,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",8:30 PM
P-06,,P-02 Serve Me Daddy,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",9:15 PM
P-06,,P-02 Serve Me Daddy,,P-07,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",9:15 PM
P-07,,P-06,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",10:00 PM
P-07,,P-06,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",10:00 PM
P-07,,P-02 Serve Me Daddy,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",10:45 PM
P-07,,P-02 Serve Me Daddy,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 20",10:45 PM
P-06,,P-01,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",7:00 PM
P-06,,P-01,,P-08,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",7:00 PM
P-08,,P-06,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",7:45 PM
P-08,,P-06,,P-01,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",7:45 PM
P-08,,P-01,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",8:30 PM
P-08,,P-01,,P-06,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",8:30 PM
P-05,,P-03,,P-07,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 27",9:15 PM
P-05,,P-03,,P-07,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 27",9:15 PM
P-04,,P-02 Serve Me Daddy,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",9:15 PM
P-04,,P-02 Serve Me Daddy,,P-09,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",9:15 PM
P-07,,P-05,,P-03,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 27",10:00 PM
P-07,,P-05,,P-03,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 27",10:00 PM
P-09,,P-04,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",10:00 PM
P-09,,P-04,,P-02,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",10:00 PM
P-07,,P-03,,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 27",10:45 PM
P-07,,P-03,,P-05,StarCenter Multisport - Farmers Branch (Court 14),"Fri, Mar 27",10:45 PM
P-09,,P-02 Serve Me Daddy,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",10:45 PM
P-09,,P-02 Serve Me Daddy,,P-04,StarCenter Multisport - Farmers Branch (Court 15),"Fri, Mar 27",10:45 PM
P-08,,P-07,,P-09,StarCenter Multisport - North Lake (Court 14),"Fri, Apr 10",7:00 PM
P-08,,P-07,,P-09,StarCenter Multisport - North Lake (Court 14),"Fri, Apr 10",7:00 PM
P-02 Serve Me Daddy,,P-01,,P-03,StarCenter Multisport - North Lake (Court 15),"Fri, Apr 10",7:00 PM
P-02 Serve Me Daddy,,P-01,,P-03,StarCenter Multisport - North Lake (Court 15),"Fri, Apr 10",7:00 PM
P-09,,P-08,,P-07,StarCenter Multisport - North Lake (Court 14),"Fri, Apr 10",7:45 PM
P-09,,P-08,,P-07,StarCenter Multisport - North Lake (Court 14),"Fri, Apr 10",7:45 PM
P-03,,P-02 Serve Me Daddy,,P-01,StarCenter Multisport - North Lake (Court 15),"Fri, Apr 10",7:45 PM
P-03,,P-02 Serve Me Daddy,,P-01,StarCenter Multisport - North Lake (Court 15),"Fri, Apr 10",7:45 PM
P-09,,P-07,,P-08,StarCenter Multisport - North Lake (Court 14),"Fri, Apr 10",8:30 PM
P-09,,P-07,,P-08,StarCenter Multisport - North Lake (Court 14),"Fri, Apr 10",8:30 PM
P-03,,P-01,,P-02,StarCenter Multisport - North Lake (Court 15),"Fri, Apr 10",8:30 PM
